id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
hsa-miR-100-3p	0	0	0	NA	NA	NA	NA
hsa-miR-100-5p	3928.89846099797	163.72977892163	9576.65148411247	58.4905906988147	5.87013265387442	0.494321943758786	1
hsa-miR-101-3p	1390.54812577253	1256.56566152557	1591.52182214296	1.26656478914976	0.340920877756563	1	1
hsa-miR-101-5p	1.20943312503564	1.33307513255641	1.02397011375449	0.768126333427917	-0.380584484955296	0.637400791658023	1
hsa-miR-103a-2-5p	1.64072347843505	2.27944130238975	0.682646742502995	0.299479851394863	-1.73946915120729	1	1
hsa-miR-103a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-103b	0	0	0	NA	NA	NA	NA
hsa-miR-105-3p	0	0	0	NA	NA	NA	NA
hsa-miR-105-5p	0	0	0	NA	NA	NA	NA
hsa-miR-106a-3p	0.273058697001198	0	0.682646742502995	Inf	Inf	0.50157053774532	1
hsa-miR-106a-5p	75.0017320752516	38.4226576851373	129.870343660423	3.38004582412475	1.75704280561675	0.801732970628939	1
hsa-miR-106b-3p	232.404764307507	295.440489319841	137.851176789006	0.466595411842042	-1.09975597390318	0.813814927411789	1
hsa-miR-106b-5p	48.6341683471542	70.3621482793767	16.0421984488204	0.227994722178237	-2.13292766688075	0.584821717194023	1
hsa-miR-107	3.264543573725	4.53071029953768	1.36529348500599	0.301342040153242	-1.73052613788697	1	1
hsa-miR-10a-3p	1.57668268669292	1.94515773531853	1.02397011375449	0.526420091883607	-0.925713541399938	1	1
hsa-miR-10a-5p	872.431211002954	1051.32368252692	604.092503717008	0.574601822214293	-0.799365526842273	0.721485048006559	1
hsa-miR-10b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-10b-5p	14.0550563992869	1.352849324548	33.1083670113952	24.4730631938313	4.61312278387998	0.0932235750178431	1
hsa-miR-1178-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1178-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1179	0	0	0	NA	NA	NA	NA
hsa-miR-1180-3p	4.45845594552502	6.97566208087304	0.682646742502995	0.0978612115364335	-3.35311904611286	0.741718526436857	1
hsa-miR-1180-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1181	0	0	0	NA	NA	NA	NA
hsa-miR-1182	0	0	0	NA	NA	NA	NA
hsa-miR-1183	0	0	0	NA	NA	NA	NA
hsa-miR-1184	0	0	0	NA	NA	NA	NA
hsa-miR-1185-1-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1185-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1185-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1193	0	0	0	NA	NA	NA	NA
hsa-miR-1197	0	0	0	NA	NA	NA	NA
hsa-miR-1199-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1199-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1200	0	0	0	NA	NA	NA	NA
hsa-miR-1202	0	0	0	NA	NA	NA	NA
hsa-miR-1203	0	0	0	NA	NA	NA	NA
hsa-miR-1204	0.229013687511577	0.381689479185962	0	0	-Inf	1	1
hsa-miR-1205	0	0	0	NA	NA	NA	NA
hsa-miR-1206	0	0	0	NA	NA	NA	NA
hsa-miR-1207-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1207-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1208	0	0	0	NA	NA	NA	NA
hsa-miR-122-3p	0	0	0	NA	NA	NA	NA
hsa-miR-122-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1224-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1224-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1225-3p	0.638601733013374	0.381689479185962	1.02397011375449	2.6827307787952	1.42370228248317	0.483802538040373	1
hsa-miR-1225-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1226-3p	1.24250723664543	1.38819865190606	1.02397011375449	0.737625059892208	-0.439040424521323	0.670794181239454	1
hsa-miR-1226-5p	0.384236897340366	0.64039482890061	0	0	-Inf	1	1
hsa-miR-1227-3p	1.1106961039122	1.62361125901934	0.341323371251497	0.210224811730893	-2.24999514181639	1	1
hsa-miR-1227-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1228-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1228-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1229-3p	0.136529348500599	0	0.341323371251497	Inf	Inf	0.498374098670065	1
hsa-miR-1229-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1231	0	0	0	NA	NA	NA	NA
hsa-miR-1233-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1233-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1234-3p	0.114506843755789	0.190844739592981	0	0	-Inf	1	1
hsa-miR-1236-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1236-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1237-3p	0.0835438625118708	0.139239770853118	0	0	-Inf	1	1
hsa-miR-1237-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1238-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1238-5p	0	0	0	NA	NA	NA	NA
hsa-miR-124-3p	0	0	0	NA	NA	NA	NA
hsa-miR-124-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1243	0	0	0	NA	NA	NA	NA
hsa-miR-1244	0	0	0	NA	NA	NA	NA
hsa-miR-1245a	0	0	0	NA	NA	NA	NA
hsa-miR-1245b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1245b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1246	3.90354991145915	4.68552520575727	2.73058697001198	0.582770735425094	-0.778999662435409	0.778351535313686	1
hsa-miR-1247-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1247-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1248	72.5276340644739	95.8490095490134	37.5455708376647	0.39171579356243	-1.35212079750284	1	1
hsa-miR-1249	2.46730557959265	3.42952922348475	1.02397011375449	0.298574541001879	-1.74383694058781	1	1
hsa-miR-1250-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1250-5p	0.229013687511577	0.381689479185962	0	0	-Inf	1	1
hsa-miR-1251-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1251-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1252-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1252-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1253	0	0	0	NA	NA	NA	NA
hsa-miR-1254	0.155223209828788	0.258705349714647	0	0	-Inf	1	1
hsa-miR-1255a	2.29013687511577	3.81689479185962	0	0	-Inf	0.680869723428743	1
hsa-miR-1255b-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1255b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1256	0	0	0	NA	NA	NA	NA
hsa-miR-1257	0	0	0	NA	NA	NA	NA
hsa-miR-1258	0	0	0	NA	NA	NA	NA
hsa-miR-125a-3p	6.50313495817945	4.4671886669378	9.55705439504193	2.13938902240123	1.09719884325962	0.261831541297566	1
hsa-miR-125a-5p	2138.25117876413	1955.57943126271	2412.25880001626	1.23352637149526	0.302788559268957	0.407299810598661	1
hsa-miR-125b-1-3p	0.114506843755789	0.190844739592981	0	0	-Inf	1	1
hsa-miR-125b-2-3p	0.735399683070942	1.22566613845157	0	0	-Inf	1	1
hsa-miR-125b-5p	0.465669629486365	0.776116049143941	0	0	-Inf	1	1
hsa-miR-126-3p	22.2845264181746	15.310670002395	32.7453110418441	2.13872489164235	1.0967509177582	0.402893440987398	1
hsa-miR-126-5p	0.334580054768258	0.330084510446099	0.341323371251497	1.0340484344152	0.0483037624943474	0.593938358697411	1
hsa-miR-1260a	10.5448980642988	14.3891453088174	4.77852719752096	0.332092497154279	-1.59034296596601	1	1
hsa-miR-1260b	3.02528378990157	3.22174833649464	2.73058697001198	0.84754818962146	-0.23863269601725	0.59070925008997	1
hsa-miR-1261	0	0	0	NA	NA	NA	NA
hsa-miR-1262	0	0	0	NA	NA	NA	NA
hsa-miR-1263	0	0	0	NA	NA	NA	NA
hsa-miR-1264	0	0	0	NA	NA	NA	NA
hsa-miR-1265	0	0	0	NA	NA	NA	NA
hsa-miR-1266-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1266-5p	0.155223209828788	0.258705349714647	0	0	-Inf	1	1
hsa-miR-1267	0	0	0	NA	NA	NA	NA
hsa-miR-1268a	0	0	0	NA	NA	NA	NA
hsa-miR-1268b	0	0	0	NA	NA	NA	NA
hsa-miR-1269a	0	0	0	NA	NA	NA	NA
hsa-miR-1269b	0	0	0	NA	NA	NA	NA
hsa-miR-127-3p	5.64614261804591	0.763378958371925	12.9702881075569	16.9906282657029	4.0866672952056	0.0810786174390813	1
hsa-miR-127-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1270	0	0	0	NA	NA	NA	NA
hsa-miR-1271-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1271-5p	1.66413185664218	2.54600418023597	0.341323371251497	0.134062376606099	-2.89902368016218	1	1
hsa-miR-1272	0	0	0	NA	NA	NA	NA
hsa-miR-1273a	0	0	0	NA	NA	NA	NA
hsa-miR-1273c	0	0	0	NA	NA	NA	NA
hsa-miR-1273d	0	0	0	NA	NA	NA	NA
hsa-miR-1273f	0	0	0	NA	NA	NA	NA
hsa-miR-1273g-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1273g-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1273h-3p	1.23023811672971	1.59529903288085	0.682646742502995	0.427911462636724	-1.22461576935512	1	1
hsa-miR-1273h-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1275	0	0	0	NA	NA	NA	NA
hsa-miR-1276	0.832919191143638	1.38819865190606	0	0	-Inf	1	1
hsa-miR-1277-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1277-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1278	5.94769686004553	8.77508352923756	1.70661685625749	0.194484400128071	-2.36227365566797	0.781689090782326	1
hsa-miR-1279	0	0	0	NA	NA	NA	NA
hsa-miR-128-1-5p	1.30281108136175	2.17135180226958	0	0	-Inf	0.813809845788326	1
hsa-miR-128-2-5p	0	0	0	NA	NA	NA	NA
hsa-miR-128-3p	182.468564369293	202.501328107941	152.419418761322	0.752683551191704	-0.409884651084132	0.465199925403374	1
hsa-miR-1281	0	0	0	NA	NA	NA	NA
hsa-miR-1282	0.114506843755789	0.190844739592981	0	0	-Inf	1	1
hsa-miR-1283	0	0	0	NA	NA	NA	NA
hsa-miR-1284	0.979201924473318	1.40445429328787	0.341323371251497	0.243029177156382	-2.04079856619248	1	1
hsa-miR-1285-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1285-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1286	0	0	0	NA	NA	NA	NA
hsa-miR-1287-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1287-5p	2.98960629177871	3.16228583962321	2.73058697001198	0.863485183976074	-0.211756671258956	0.643866995386868	1
hsa-miR-1288-3p	0.250631587535612	0.417719312559354	0	0	-Inf	1	1
hsa-miR-1288-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1289	0	0	0	NA	NA	NA	NA
hsa-miR-129-1-3p	0	0	0	NA	NA	NA	NA
hsa-miR-129-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-129-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1290	0	0	0	NA	NA	NA	NA
hsa-miR-1291	38.9431132174606	41.0125527081628	35.8389539814072	0.873853286734677	-0.194537012263978	0.427725111148581	1
hsa-miR-1292-3p	0.458027375023155	0.763378958371925	0	0	-Inf	1	1
hsa-miR-1292-5p	16.1533482270221	22.3712687616835	6.82646742502995	0.305144401855384	-1.712435971753	0.900019853194778	1
hsa-miR-1293	0.709063567279543	0.954223697964906	0.341323371251497	0.357697437172694	-1.48318831312535	1	1
hsa-miR-1294	1.05217949382613	1.75363248971022	0	0	-Inf	0.955963038951726	1
hsa-miR-1295a	0	0	0	NA	NA	NA	NA
hsa-miR-1295b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1295b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1296-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1296-5p	0.312557550023448	0.52092925003908	0	0	-Inf	1	1
hsa-miR-1297	0	0	0	NA	NA	NA	NA
hsa-miR-1298-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1298-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1299	0	0	0	NA	NA	NA	NA
hsa-miR-1301-3p	94.1934948422569	79.4239551369874	116.347804400161	1.46489562499738	0.550797875116423	0.395747513785964	1
hsa-miR-1301-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1302	0	0	0	NA	NA	NA	NA
hsa-miR-1303	0	0	0	NA	NA	NA	NA
hsa-miR-1304-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1304-5p	10.4303629954424	15.1084491840607	3.41323371251497	0.225915556979595	-2.14614447398139	0.817609270374304	1
hsa-miR-1305	0	0	0	NA	NA	NA	NA
hsa-miR-1306-3p	2.44308059416712	3.16160533360787	1.36529348500599	0.431835520548032	-1.21144617804188	1	1
hsa-miR-1306-5p	3.82472426471465	4.78169804201742	2.38926359876048	0.499668439488588	-1.00095699874921	0.804264103030238	1
hsa-miR-1307-3p	1019.25494042537	1199.24916771536	749.263599490392	0.624777252018263	-0.6785861686128	1	1
hsa-miR-1307-5p	6.92713132993963	8.81463191322073	4.09588045501797	0.464668348643658	-1.10572671732944	1	1
hsa-miR-130a-3p	0.229013687511577	0.381689479185962	0	0	-Inf	1	1
hsa-miR-130a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-130b-3p	4.43455855472355	6.02563743953325	2.04794022750898	0.339871133645176	-1.55694026056129	1	1
hsa-miR-130b-5p	165.60200784365	217.750824379161	87.3787830403833	0.401278770307818	-1.31732326267128	0.971028571183859	1
hsa-miR-132-3p	36.3767509714376	40.6181022378413	30.0147240718321	0.7389494441685	-0.436452430302603	0.924554928487858	1
hsa-miR-132-5p	173.247665697658	195.039422055618	140.560031160718	0.720674977803388	-0.472579339767106	0.838132922503748	1
hsa-miR-1321	0	0	0	NA	NA	NA	NA
hsa-miR-1322	0	0	0	NA	NA	NA	NA
hsa-miR-1323	0	0	0	NA	NA	NA	NA
hsa-miR-1324	0	0	0	NA	NA	NA	NA
hsa-miR-133a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-133a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-133b	0	0	0	NA	NA	NA	NA
hsa-miR-134-3p	0	0	0	NA	NA	NA	NA
hsa-miR-134-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1343-3p	1.84161011663656	1.24895888105294	2.73058697001198	2.18629052680256	1.12848512732597	0.403926417901978	1
hsa-miR-1343-5p	0	0	0	NA	NA	NA	NA
hsa-miR-135a-3p	0.114506843755789	0.190844739592981	0	0	-Inf	1	1
hsa-miR-135a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-135b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-135b-5p	1.13905569864305	1.67087725023742	0.341323371251497	0.204277945135107	-2.29139464295418	1	1
hsa-miR-136-3p	0	0	0	NA	NA	NA	NA
hsa-miR-136-5p	0	0	0	NA	NA	NA	NA
hsa-miR-137	0	0	0	NA	NA	NA	NA
hsa-miR-138-1-3p	0	0	0	NA	NA	NA	NA
hsa-miR-138-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-138-5p	0	0	0	NA	NA	NA	NA
hsa-miR-139-3p	1.35530755475613	1.34865026792289	1.36529348500599	1.01234064714845	0.0176948308003725	0.562435474070598	1
hsa-miR-139-5p	1.84942443039976	2.39972730816328	1.02397011375449	0.426702696706913	-1.22869686666988	0.736513688808189	1
hsa-miR-140-3p	2346.41309063425	2342.02679718591	2352.99253080675	1.00468215548772	0.0067391578931622	0.754701818286298	1
hsa-miR-140-5p	227.649526799188	266.168960737482	169.870375891747	0.638205053741363	-0.647908061985063	0.745478300988679	1
hsa-miR-141-3p	2.15002981380184	2.6731873663324	1.36529348500599	0.510736172930207	-0.96934985322704	1	1
hsa-miR-141-5p	0.489803264597047	0.588789860160746	0.341323371251497	0.579703208812584	-0.786613623549235	0.610099097002228	1
hsa-miR-142-3p	1596.48845783456	1891.86666982715	1153.42113984568	0.609673587595399	-0.713891048270579	0.515312697052133	1
hsa-miR-142-5p	5010.73318223402	5239.00994946919	4668.31803138125	0.891068747035733	-0.166391353172195	0.845234704369057	1
hsa-miR-143-3p	3.47475507028203	0.330084510446099	8.19176091003593	24.8171624259648	4.6332662632155	0.0780308945002106	1
hsa-miR-143-5p	0	0	0	NA	NA	NA	NA
hsa-miR-144-3p	0.607234147048681	0.556959083412472	0.682646742502995	1.22566767081064	0.293567857766972	0.594952591789793	1
hsa-miR-144-5p	0.409588045501797	0	1.02397011375449	Inf	Inf	0.415127713703805	1
hsa-miR-145-3p	0	0	0	NA	NA	NA	NA
hsa-miR-145-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1468-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1468-5p	9.10415742075606	11.7603619887451	5.11985056877246	0.435348042319807	-1.19975885906648	0.840611970855386	1
hsa-miR-1469	0	0	0	NA	NA	NA	NA
hsa-miR-146a-3p	9.38370595485007	11.7711783838998	5.80249731127545	0.49294107370014	-1.02051289810487	1	1
hsa-miR-146a-5p	6574.47464372908	3425.55550928983	11297.853345388	3.29810838409978	1.72163881012588	0.0578152348678739	1
hsa-miR-146b-3p	52.0489513156711	54.4363063809767	48.4679187177126	0.890360164749353	-0.167539047809653	0.375513370309296	1
hsa-miR-146b-5p	24211.5181987874	23553.2214068456	25198.9633867001	1.06987332863844	0.0974399938570171	0.569047478372898	1
hsa-miR-1470	0	0	0	NA	NA	NA	NA
hsa-miR-1471	0	0	0	NA	NA	NA	NA
hsa-miR-147a	0	0	0	NA	NA	NA	NA
hsa-miR-147b	0.436817778608319	0.728029631013864	0	0	-Inf	1	1
hsa-miR-148a-3p	2007.54565347129	2058.59961195095	1930.9647157518	0.937999164355138	-0.0923414574145516	0.793682088720969	1
hsa-miR-148a-5p	12.8380825894454	16.8458260323891	6.82646742502995	0.405231979239537	-1.30318006470241	1	1
hsa-miR-148b-3p	197.604135112282	201.544665818107	191.693339053543	0.951120875739504	-0.0722993933932504	0.996858792332604	1
hsa-miR-148b-5p	18.5718159970628	24.5816570650767	9.55705439504193	0.388788045075273	-1.3629442369925	0.955308078876479	1
hsa-miR-149-3p	0.687041062534732	1.14506843755789	0	0	-Inf	1	1
hsa-miR-149-5p	1.12385884114305	1.87309806857175	0	0	-Inf	0.92423043238208	1
hsa-miR-150-3p	261.641173217233	239.098192752723	295.455643913999	1.23570839458231	0.305338332785394	0.38511680824454	1
hsa-miR-150-5p	18964.0856997813	24362.3049319622	10866.75685151	0.446047977884609	-1.16472919699857	1	1
hsa-miR-151a-3p	430.859312950102	498.203938905369	329.842374017201	0.662062959080404	-0.594959677803282	0.914434765819273	1
hsa-miR-151a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-151b	0.778227179509813	1.29704529918302	0	0	-Inf	1	1
hsa-miR-152-3p	16.8947433072808	20.6487913446018	11.2636712512994	0.545488162639799	-0.874380205187525	1	1
hsa-miR-152-5p	0	0	0	NA	NA	NA	NA
hsa-miR-153-3p	0	0	0	NA	NA	NA	NA
hsa-miR-153-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1537-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1537-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1538	0.812114199449577	1.12597475158163	0.341323371251497	0.303135901379714	-1.72196336953766	1	1
hsa-miR-1539	0	0	0	NA	NA	NA	NA
hsa-miR-154-3p	0	0	0	NA	NA	NA	NA
hsa-miR-154-5p	0	0	0	NA	NA	NA	NA
hsa-miR-155-3p	18.9503805751999	27.0329893419798	6.82646742502995	0.252523586595325	-1.9855099479145	0.731772098732599	1
hsa-miR-155-5p	21398.1942416357	26340.59458959	13984.5937197043	0.530914124665627	-0.913449570841455	0.999166753652466	1
hsa-miR-1587	0	0	0	NA	NA	NA	NA
hsa-miR-15a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-15a-5p	14.7542417306641	19.8118756869193	7.16779079628144	0.361792639402334	-1.46676503796683	0.931924575353053	1
hsa-miR-15b-3p	27.3687821812457	40.6085608570542	7.50911416753294	0.184914560108784	-2.43506926836202	0.49056979269943	1
hsa-miR-15b-5p	39.8236585007285	61.5942369703598	7.16779079628144	0.11637112737886	-3.10319493659223	0.297195533097171	1
hsa-miR-16-1-3p	8.54893579940255	12.6553839331639	2.38926359876048	0.188794240568184	-2.40511334094216	0.681624803192	1
hsa-miR-16-2-3p	612.080132035679	750.206853062178	404.890050495931	0.539704547943357	-0.889758250327075	0.604049289353021	1
hsa-miR-16-5p	67.815420526548	84.3835144901871	42.9632795810893	0.509143045779226	-0.973857050682357	0.282233598719756	1
hsa-miR-17-3p	39.1670106843842	20.2816197309085	67.4950971145978	3.32789481363452	1.73460983424641	0.734676614002103	1
hsa-miR-17-5p	251.156597386055	317.40750416648	151.780237215418	0.478187299364572	-1.0643522822512	0.493021622962684	1
hsa-miR-181a-2-3p	36.2913268054956	26.3966727472756	51.1333078928256	1.93711186187672	0.953907267268508	0.628819089519178	1
hsa-miR-181a-3p	44.9688214832623	64.7083346678923	15.3595517063174	0.237365893978704	-2.07481543927827	0.642745955972604	1
hsa-miR-181a-5p	0.781555822926434	0.847495209875394	0.682646742502995	0.805487434676313	-0.312066011320588	0.614997596387997	1
hsa-miR-181b-3p	0.542384145865	0.676424662274001	0.341323371251497	0.504599241109923	-0.986790058307143	1	1
hsa-miR-181b-5p	3.34264396356596	4.88842653010694	1.02397011375449	0.209468242480079	-2.2551965616522	0.932953684675704	1
hsa-miR-181c-3p	2.90979567740424	2.34662140649609	3.75455708376647	1.59998416164313	0.678057623842635	0.463493352939037	1
hsa-miR-181c-5p	4.45357631178736	5.37468695880329	3.07191034126348	0.571551490311811	-0.807044620119886	0.751974751911883	1
hsa-miR-181d-3p	0.22007321101247	0.139239770853118	0.341323371251497	2.45133534162128	1.29356785776697	0.549306683611947	1
hsa-miR-181d-5p	42.7160468771609	22.7689579408215	72.6366802816699	3.19016269740842	1.6736300029114	0.389616040517683	1
hsa-miR-182-3p	0	0	0	NA	NA	NA	NA
hsa-miR-182-5p	6.67877183540461	8.85579725066437	3.41323371251497	0.385423651411951	-1.37548298996942	1	1
hsa-miR-1825	0	0	0	NA	NA	NA	NA
hsa-miR-1827	0	0	0	NA	NA	NA	NA
hsa-miR-183-3p	0	0	0	NA	NA	NA	NA
hsa-miR-183-5p	8.34567219541858	12.9992580023603	1.36529348500599	0.105028570458259	-3.25114626364644	0.466561530897854	1
hsa-miR-184	76.9730922367973	1.71760265633683	189.856326607488	110.535650318799	6.7883679371575	0.441550028748021	1
hsa-miR-185-3p	5.6531684005675	6.46381145009953	4.43720382626946	0.686468635498509	-0.542734289219224	0.725548132517105	1
hsa-miR-185-5p	167.929473317174	224.588069385881	82.9415792141138	0.369305366224089	-1.43711386898441	0.80452939267542	1
hsa-miR-186-3p	0	0	0	NA	NA	NA	NA
hsa-miR-186-5p	865.855451177074	978.499754961247	696.888995500816	0.712201502317613	-0.489642615962737	0.863154278467423	1
hsa-miR-187-3p	0	0	0	NA	NA	NA	NA
hsa-miR-187-5p	0	0	0	NA	NA	NA	NA
hsa-miR-188-3p	0	0	0	NA	NA	NA	NA
hsa-miR-188-5p	0	0	0	NA	NA	NA	NA
hsa-miR-18a-3p	20.9193178826453	28.4941602077142	9.55705439504193	0.335403967878812	-1.57602833858729	0.876436372033125	1
hsa-miR-18a-5p	70.3540602350616	81.5460759329791	53.5660366881854	0.656880617188866	-0.606296898829298	1	1
hsa-miR-18b-3p	1.25957528131368	2.09929213552279	0	0	-Inf	1	1
hsa-miR-18b-5p	0.0835438625118708	0.139239770853118	0	0	-Inf	1	1
hsa-miR-1908-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1908-5p	7.13737957333696	10.7578880513899	1.70661685625749	0.158638651759998	-2.65618377334911	0.671190987842197	1
hsa-miR-1909-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1909-5p	0.19805070626766	0.330084510446099	0	0	-Inf	1	1
hsa-miR-190a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-190a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-190b	6.19222714656873	6.90714486509958	5.11985056877246	0.741239784131652	-0.431987778512589	0.61175987669963	1
hsa-miR-191-3p	5.84228775653515	9.05449951838892	1.02397011375449	0.113089642522471	-3.14446129080914	0.734975881450394	1
hsa-miR-191-5p	3327.01183188829	4107.8480627328	2155.75748562153	0.52478997584623	-0.930187931972242	0.765319976440105	1
hsa-miR-1910-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1910-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1911-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1911-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1912	0	0	0	NA	NA	NA	NA
hsa-miR-1913	0	0	0	NA	NA	NA	NA
hsa-miR-1914-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1914-5p	0.343520531267366	0.572534218778944	0	0	-Inf	1	1
hsa-miR-1915-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1915-5p	0	0	0	NA	NA	NA	NA
hsa-miR-192-3p	0.312557550023448	0.52092925003908	0	0	-Inf	1	1
