id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
hsa-miR-6082	0	0	0	NA	NA	NA	NA
hsa-miR-6083	0	0	0	NA	NA	NA	NA
hsa-miR-6084	0	0	0	NA	NA	NA	NA
hsa-miR-6085	0	0	0	NA	NA	NA	NA
hsa-miR-6086	0	0	0	NA	NA	NA	NA
hsa-miR-6087	0.36858265078945	0.552873976184175	0	0	-Inf	1	1
hsa-miR-6088	0	0	0	NA	NA	NA	NA
hsa-miR-6089	0	0	0	NA	NA	NA	NA
hsa-miR-609	0	0	0	NA	NA	NA	NA
hsa-miR-6090	0	0	0	NA	NA	NA	NA
hsa-miR-610	0	0	0	NA	NA	NA	NA
hsa-miR-611	0	0	0	NA	NA	NA	NA
hsa-miR-612	0	0	0	NA	NA	NA	NA
hsa-miR-6124	0	0	0	NA	NA	NA	NA
hsa-miR-6125	0.195926579857204	0.293889869785806	0	0	-Inf	1	1
hsa-miR-6126	0	0	0	NA	NA	NA	NA
hsa-miR-6127	0	0	0	NA	NA	NA	NA
hsa-miR-6128	0	0	0	NA	NA	NA	NA
hsa-miR-6129	0	0	0	NA	NA	NA	NA
hsa-miR-613	0	0	0	NA	NA	NA	NA
hsa-miR-6130	0	0	0	NA	NA	NA	NA
hsa-miR-6131	0.113774457083832	0	0.341323371251497	Inf	Inf	0.567099882109392	1
hsa-miR-6132	0	0	0	NA	NA	NA	NA
hsa-miR-6133	0	0	0	NA	NA	NA	NA
hsa-miR-6134	0	0	0	NA	NA	NA	NA
hsa-miR-614	0	0	0	NA	NA	NA	NA
hsa-miR-615-3p	0	0	0	NA	NA	NA	NA
hsa-miR-615-5p	0	0	0	NA	NA	NA	NA
hsa-miR-616-3p	0.494398631147865	0.229612889844551	1.02397011375449	4.45954978593634	2.15689807014959	0.550242833890284	1
hsa-miR-616-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6165	0	0	0	NA	NA	NA	NA
hsa-miR-617	0	0	0	NA	NA	NA	NA
hsa-miR-618	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-619-3p	0	0	0	NA	NA	NA	NA
hsa-miR-619-5p	0	0	0	NA	NA	NA	NA
hsa-miR-620	0	0	0	NA	NA	NA	NA
hsa-miR-621	0	0	0	NA	NA	NA	NA
hsa-miR-622	0	0	0	NA	NA	NA	NA
hsa-miR-623	0	0	0	NA	NA	NA	NA
hsa-miR-624-3p	0	0	0	NA	NA	NA	NA
hsa-miR-624-5p	0.195926579857204	0.293889869785806	0	0	-Inf	1	1
hsa-miR-625-3p	0.980413940402597	1.1292975393524	0.682646742502995	0.604487939373765	-0.726214539497722	0.600935987734259	1
hsa-miR-625-5p	1.19307631450222	1.44829110050183	0.682646742502995	0.471346362804038	-1.08514049947139	1	1
hsa-miR-626	0	0	0	NA	NA	NA	NA
hsa-miR-627-3p	0.113774457083832	0	0.341323371251497	Inf	Inf	0.559145700898902	1
hsa-miR-627-5p	0	0	0	NA	NA	NA	NA
hsa-miR-628-3p	3.41066868045677	4.09203290693066	2.04794022750898	0.50047012672855	-0.998644138327232	0.741517540719346	1
hsa-miR-628-5p	0.229612889844551	0.344419334766826	0	0	-Inf	1	1
hsa-miR-629-3p	1.58020370674116	2.02898218886024	0.682646742502995	0.336447873347998	-1.57154509283845	0.620954716783606	1
hsa-miR-629-5p	228.764689462031	250.328809810939	185.636448764215	0.741570452495729	-0.431344333242038	0.697517178584393	1
hsa-miR-630	0	0	0	NA	NA	NA	NA
hsa-miR-631	0	0	0	NA	NA	NA	NA
hsa-miR-632	2.24278766981562	2.85219644784618	1.02397011375449	0.359011075316266	-1.47789974371539	0.682698829017003	1
hsa-miR-633	0	0	0	NA	NA	NA	NA
hsa-miR-634	0	0	0	NA	NA	NA	NA
hsa-miR-635	0	0	0	NA	NA	NA	NA
hsa-miR-636	0.238777899818041	0.358166849727061	0	0	-Inf	1	1
hsa-miR-637	0	0	0	NA	NA	NA	NA
hsa-miR-638	0	0	0	NA	NA	NA	NA
hsa-miR-639	0.233163406992853	0.179083424863531	0.341323371251497	1.90594618966887	0.930507388401187	0.591346561593235	1
hsa-miR-640	0	0	0	NA	NA	NA	NA
hsa-miR-641	1.30411343902574	1.9561701585386	0	0	-Inf	0.956762670489493	1
hsa-miR-642a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-642a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-642b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-642b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-643	0.511242109623429	0.766863164435143	0	0	-Inf	1	1
hsa-miR-644a	0	0	0	NA	NA	NA	NA
hsa-miR-645	0	0	0	NA	NA	NA	NA
hsa-miR-646	0	0	0	NA	NA	NA	NA
hsa-miR-647	0	0	0	NA	NA	NA	NA
hsa-miR-648	0	0	0	NA	NA	NA	NA
hsa-miR-649	0	0	0	NA	NA	NA	NA
hsa-miR-6499-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6499-5p	0	0	0	NA	NA	NA	NA
hsa-miR-650	0	0	0	NA	NA	NA	NA
hsa-miR-6500-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6500-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6501-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6501-5p	6.00666024898639	8.66866700222809	0.682646742502995	0.0787487559883815	-3.66659905666933	0.573045266518422	1
hsa-miR-6502-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6502-5p	0.676327396286748	1.01449109443012	0	0	-Inf	1	1
hsa-miR-6503-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6503-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6504-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6504-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6505-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6505-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6506-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6506-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6507-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6507-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6508-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6508-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6509-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6509-5p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-651-3p	0	0	0	NA	NA	NA	NA
hsa-miR-651-5p	3.98413866720202	5.12289957267429	1.70661685625749	0.333134942828205	-1.58582140733862	0.972603172319801	1
hsa-miR-6510-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6510-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6511a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6511a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6511b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6511b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6512-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6512-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6513-3p	0.227548914167665	0	0.682646742502995	Inf	Inf	0.491758861351843	1
hsa-miR-6513-5p	0.905940286131299	1.35891042919695	0	0	-Inf	1	1
hsa-miR-6514-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6514-5p	2.0998297852215	3.14974467783226	0	0	-Inf	0.861789911577931	1
hsa-miR-6515-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6515-5p	0.487971600698471	0.731957401047706	0	0	-Inf	1	1
hsa-miR-6516-3p	36.51580078168	37.8999268938705	33.7475485572989	0.890438354981545	-0.167412357834282	0.553803645819073	1
hsa-miR-6516-5p	14.2307510488049	21.0048032019558	0.682646742502995	0.0324995543133407	-4.94343625607493	0.839942429842723	1
hsa-miR-652-3p	20.7671675144206	23.8122987897237	14.6769049638144	0.616358172447772	-0.698159134478018	0.766172759448381	1
hsa-miR-652-5p	0	0	0	NA	NA	NA	NA
hsa-miR-653-3p	0	0	0	NA	NA	NA	NA
hsa-miR-653-5p	0	0	0	NA	NA	NA	NA
hsa-miR-654-3p	0	0	0	NA	NA	NA	NA
hsa-miR-654-5p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-655-3p	0	0	0	NA	NA	NA	NA
hsa-miR-655-5p	0	0	0	NA	NA	NA	NA
hsa-miR-656-3p	0	0	0	NA	NA	NA	NA
hsa-miR-656-5p	0	0	0	NA	NA	NA	NA
hsa-miR-657	0	0	0	NA	NA	NA	NA
hsa-miR-658	0.846138450425532	1.2692076756383	0	0	-Inf	1	1
hsa-miR-659-3p	0	0	0	NA	NA	NA	NA
hsa-miR-659-5p	1.03371255793345	0.867922094397183	1.36529348500599	1.57305994837504	0.653573652047541	0.653548816373154	1
hsa-miR-660-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-660-5p	21.5131874994301	25.9552988809925	12.6289647363054	0.486565953033729	-1.03929272222281	0.935132623647143	1
hsa-miR-661	0	0	0	NA	NA	NA	NA
hsa-miR-662	0	0	0	NA	NA	NA	NA
hsa-miR-663a	0	0	0	NA	NA	NA	NA
hsa-miR-663b	0	0	0	NA	NA	NA	NA
hsa-miR-664a-3p	4.56458272592345	4.45761049012469	4.77852719752096	1.07199298999032	0.100295471710542	0.53385179585612	1
hsa-miR-664a-5p	34.3946489285135	39.3043320277163	24.5752827301078	0.625256338481418	-0.677480317212253	0.427572544294892	1
hsa-miR-664b-3p	2.30373325934092	3.45559988901137	0	0	-Inf	1	1
hsa-miR-664b-5p	17.4770146690501	21.6076564916799	9.21573102379043	0.426503032725413	-1.22937209476851	0.471465708618285	1
hsa-miR-665	0	0	0	NA	NA	NA	NA
hsa-miR-668-3p	0	0	0	NA	NA	NA	NA
hsa-miR-668-5p	0	0	0	NA	NA	NA	NA
hsa-miR-670-3p	0	0	0	NA	NA	NA	NA
hsa-miR-670-5p	0	0	0	NA	NA	NA	NA
hsa-miR-671-3p	27.761657581707	37.0346208606653	9.21573102379043	0.248840971221566	-2.00670405269934	0.657298615639876	1
hsa-miR-671-5p	7.30741631014731	9.42516929458922	3.07191034126348	0.325926277316524	-1.61738242300121	0.969951565644527	1
hsa-miR-6715a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6715b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6715b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6716-3p	0.790101853370581	1.01449109443012	0.341323371251497	0.336447873347998	-1.57154509283845	0.657583547594947	1
hsa-miR-6716-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6717-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6718-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6719-3p	0.676327396286748	1.01449109443012	0	0	-Inf	1	1
hsa-miR-6720-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6720-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6721-5p	0.2668497169802	0.229612889844551	0.341323371251497	1.48651659531211	0.571935569428434	0.61364514641307	1
hsa-miR-6722-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6722-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6723-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6726-3p	0.445120280737634	0.667680421106451	0	0	-Inf	1	1
hsa-miR-6726-5p	0.233163406992853	0.179083424863531	0.341323371251497	1.90594618966887	0.930507388401187	0.602341011831143	1
hsa-miR-6727-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6727-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6728-3p	1.50573005246986	2.2585950787048	0	0	-Inf	1	1
hsa-miR-6728-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6729-3p	5.3401552835069	0	16.0204658505207	Inf	Inf	0.426800884060336	1
hsa-miR-6729-5p	0.238777899818041	0.358166849727061	0	0	-Inf	1	1
hsa-miR-6730-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6730-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6731-3p	1.0449100470762	1.5673650706143	0	0	-Inf	1	1
hsa-miR-6731-5p	0.429089986850057	0.472973294649337	0.341323371251497	0.721654636980202	-0.47061952470263	1	1
hsa-miR-6732-3p	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-6732-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6733-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6733-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6734-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6734-5p	0.482357107873283	0.552873976184175	0.341323371251497	0.617361977511118	-0.695811462833799	0.618926061763593	1
hsa-miR-6735-3p	0.36858265078945	0.552873976184175	0	0	-Inf	1	1
hsa-miR-6735-5p	0.113774457083832	0	0.341323371251497	Inf	Inf	0.563271911449208	1
hsa-miR-6736-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6736-5p	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-6737-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6737-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6738-3p	0.684710718179881	0.344419334766826	1.36529348500599	3.96404425416564	1.98697306870728	0.550418529614831	1
hsa-miR-6738-5p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6739-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6739-5p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6740-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6740-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6741-3p	2.01619047401293	2.34163896851641	1.36529348500599	0.58305037768952	-0.778307551936964	1	1
hsa-miR-6741-5p	0.36858265078945	0.552873976184175	0	0	-Inf	1	1
hsa-miR-6742-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6742-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6743-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6743-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6744-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6744-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6745	0	0	0	NA	NA	NA	NA
hsa-miR-6746-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6746-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6747-3p	3.9452889832383	5.40594841798021	1.02397011375449	0.189415442875623	-2.40037413761937	0.933759096574376	1
hsa-miR-6747-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6748-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6748-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6749-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6749-5p	0	0	0	NA	NA	NA	NA
hsa-miR-675-3p	0	0	0	NA	NA	NA	NA
hsa-miR-675-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6750-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6750-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6751-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6751-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6752-3p	1.08616714133247	1.62925071199871	0	0	-Inf	1	1
hsa-miR-6752-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6753-3p	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-6753-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6754-3p	1.32173731165409	1.1292975393524	1.70661685625749	1.51121984843441	0.59571355538964	0.479848990321755	1
hsa-miR-6754-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6755-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6755-5p	0.238777899818041	0.358166849727061	0	0	-Inf	1	1
hsa-miR-6756-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6756-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6757-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6757-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6758-3p	0.238777899818041	0.358166849727061	0	0	-Inf	1	1
hsa-miR-6758-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6759-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6759-5p	0.227548914167665	0	0.682646742502995	Inf	Inf	0.545701435588472	1
hsa-miR-676-3p	0.423475494024869	0.293889869785806	0.682646742502995	2.32279779837435	1.21586357171915	0.59195361073849	1
hsa-miR-676-5p	0.380624174064032	0.229612889844551	0.682646742502995	2.97303319062423	1.57193556942843	0.589336358675295	1
hsa-miR-6760-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6760-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6761-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6761-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6762-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6762-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6763-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6763-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6764-3p	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-6764-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6765-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6765-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6766-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6766-5p	0.391853159714408	0.587779739571612	0	0	-Inf	1	1
hsa-miR-6767-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6767-5p	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-6768-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6768-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6769a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6769a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6769b-3p	1.40023123304602	1.07637673581453	2.04794022750898	1.90262401570695	0.927990493683752	0.498545140450849	1
hsa-miR-6769b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6770-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6770-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6771-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6771-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6772-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6772-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6773-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6773-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6774-3p	0.596131564957115	0.552873976184175	0.682646742502995	1.23472395502224	0.304188537166201	0.560473133346616	1
hsa-miR-6774-5p	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-6775-3p	0.153075259896367	0.229612889844551	0	0	-Inf	1	1
hsa-miR-6775-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6776-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6776-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6777-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6777-5p	0.38623866688922	0.408696314708082	0.341323371251497	0.835151575798508	-0.259890031663331	1	1
hsa-miR-6778-3p	0.227548914167665	0	0.682646742502995	Inf	Inf	0.533612281283025	1
hsa-miR-6778-5p	0.11938894990902	0.179083424863531	0	0	-Inf	1	1
hsa-miR-6779-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6779-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6780a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6780a-5p	0.36858265078945	0.552873976184175	0	0	-Inf	1	1
hsa-miR-6780b-3p	0.487971600698471	0.731957401047706	0	0	-Inf	1	1
hsa-miR-6780b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6781-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6781-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6782-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6782-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6783-3p	0.153075259896367	0.229612889844551	0	0	-Inf	1	1
hsa-miR-6783-5p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6784-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6784-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6785-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6785-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6786-3p	1.91833862658353	2.02419951174655	1.70661685625749	0.843107038784411	-0.246212291097974	0.667347588317336	1
hsa-miR-6786-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6787-3p	0.190312087032016	0.114806444922275	0.341323371251497	2.97303319062423	1.57193556942843	0.581710606572587	1
hsa-miR-6787-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6788-3p	0	0	0	NA	NA	NA	NA
hsa-miR-6788-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6789-3p	0.434704479675245	0.652056719512868	0	0	-Inf	1	1
hsa-miR-6789-5p	0	0	0	NA	NA	NA	NA
hsa-miR-6790-3p	0.0765376299481836	0.114806444922275	0	0	-Inf	1	1
hsa-miR-6790-5p	0	0	0	NA	NA	NA	NA
