id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
hsa-miR-1184	0	0	0	NA	NA	NA	NA
hsa-miR-1185-1-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1185-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1185-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1193	0	0	0	NA	NA	NA	NA
hsa-miR-1197	0	0	0	NA	NA	NA	NA
hsa-miR-1199-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1199-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1200	0	0	0	NA	NA	NA	NA
hsa-miR-1202	0	0	0	NA	NA	NA	NA
hsa-miR-1203	0	0	0	NA	NA	NA	NA
hsa-miR-1204	0	0	0	NA	NA	NA	NA
hsa-miR-1205	0	0	0	NA	NA	NA	NA
hsa-miR-1206	0.184189294367931	0	0.276283941551896	Inf	Inf	1	1
hsa-miR-1207-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1207-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1208	0	0	0	NA	NA	NA	NA
hsa-miR-122-3p	0	0	0	NA	NA	NA	NA
hsa-miR-122-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1224-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1224-5p	0.366568557367233	0	0.54985283605085	Inf	Inf	1	1
hsa-miR-1225-3p	0.702007652066689	1.02397011375449	0.541026421222788	0.528361535122406	-0.920402653109703	0.478572512911677	1
hsa-miR-1225-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1226-3p	1.2792069573253	1.02397011375449	1.40682537911071	1.37389300743597	0.45826965797572	0.59436700702841	1
hsa-miR-1226-5p	0.443872694553077	0	0.665809041829615	Inf	Inf	1	1
hsa-miR-1227-3p	0.408931925090032	0.341323371251497	0.4427362020093	1.29711657419169	0.37530814300569	0.608748214960785	1
hsa-miR-1227-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1228-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1228-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1229-3p	0.741497885105886	0.341323371251497	0.94158514203308	2.75863073360802	1.46395235250608	1	1
hsa-miR-1229-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1231	0	0	0	NA	NA	NA	NA
hsa-miR-1233-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1233-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1234-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1236-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1236-5p	0.115098554991284	0	0.172647832486926	Inf	Inf	1	1
hsa-miR-1237-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1237-5p	0.110968173638269	0	0.166452260457404	Inf	Inf	1	1
hsa-miR-1238-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1238-5p	0	0	0	NA	NA	NA	NA
hsa-miR-124-3p	0	0	0	NA	NA	NA	NA
hsa-miR-124-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1243	0	0	0	NA	NA	NA	NA
hsa-miR-1244	0	0	0	NA	NA	NA	NA
hsa-miR-1245a	0	0	0	NA	NA	NA	NA
hsa-miR-1245b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1245b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1246	4.8997794507785	2.73058697001198	5.98437569116176	2.19160779601007	1.13198964073548	0.78662617347606	1
hsa-miR-1247-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1247-5p	0.221936347276538	0	0.332904520914808	Inf	Inf	1	1
hsa-miR-1248	83.3713028129981	37.5455708376647	106.284168800665	2.8308044445563	1.50121208954269	1	1
hsa-miR-1249	3.03305661921897	1.02397011375449	4.03759987195121	3.94308370695208	1.97932433746141	1	1
hsa-miR-1250-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1250-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1251-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1251-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1252-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1252-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1253	0	0	0	NA	NA	NA	NA
hsa-miR-1254	0.0613964314559769	0	0.0920946471839654	Inf	Inf	1	1
hsa-miR-1255a	2.09137001496061	0	3.13705502244091	Inf	Inf	0.736572394663085	1
hsa-miR-1255b-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1255b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1256	0	0	0	NA	NA	NA	NA
hsa-miR-1257	0	0	0	NA	NA	NA	NA
hsa-miR-1258	0	0	0	NA	NA	NA	NA
hsa-miR-125a-3p	7.28088051002766	9.55705439504193	6.14279356752053	0.642749670934942	-0.637671128436987	0.328790984892925	1
hsa-miR-125a-5p	2569.09915090545	2412.25880001626	2647.51932635005	1.09752706729983	0.134256520059225	0.757161791824124	1
hsa-miR-125b-1-3p	0	0	0	NA	NA	NA	NA
hsa-miR-125b-2-3p	0.444439149338437	0	0.666658724007655	Inf	Inf	1	1
hsa-miR-125b-5p	0.0613964314559769	0	0.0920946471839654	Inf	Inf	1	1
hsa-miR-126-3p	18.9930057242342	32.7453110418441	12.1168530654292	0.370033225518778	-1.43427327782393	0.301623580840579	1
hsa-miR-126-5p	0.450809359351655	0.341323371251497	0.505552353401734	1.48115363899071	0.566721298097103	0.543477143901851	1
hsa-miR-1260a	9.45213933298819	4.77852719752096	11.7889454007218	2.46706671604543	1.30279673047648	1	1
hsa-miR-1260b	3.05297231299883	2.73058697001198	3.21416498449225	1.17709672674449	0.235232877267489	0.590503600972049	1
hsa-miR-1261	0	0	0	NA	NA	NA	NA
hsa-miR-1262	0.184189294367931	0	0.276283941551896	Inf	Inf	1	1
hsa-miR-1263	0	0	0	NA	NA	NA	NA
hsa-miR-1264	0	0	0	NA	NA	NA	NA
hsa-miR-1265	0	0	0	NA	NA	NA	NA
hsa-miR-1266-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1266-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1267	0	0	0	NA	NA	NA	NA
hsa-miR-1268a	0	0	0	NA	NA	NA	NA
hsa-miR-1268b	0	0	0	NA	NA	NA	NA
hsa-miR-1269a	0	0	0	NA	NA	NA	NA
hsa-miR-1269b	0	0	0	NA	NA	NA	NA
hsa-miR-127-3p	6.82725853025425	12.9702881075569	3.75574374160293	0.289565174686807	-1.78803999152626	0.192426595274849	1
hsa-miR-127-5p	0.221936347276538	0	0.332904520914808	Inf	Inf	1	1
hsa-miR-1270	0	0	0	NA	NA	NA	NA
hsa-miR-1271-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1271-5p	0.753661135278525	0.341323371251497	0.959830017292038	2.81208407667111	1.4916397292551	1	1
hsa-miR-1272	0	0	0	NA	NA	NA	NA
hsa-miR-1273a	0	0	0	NA	NA	NA	NA
hsa-miR-1273c	0	0	0	NA	NA	NA	NA
hsa-miR-1273d	0	0	0	NA	NA	NA	NA
hsa-miR-1273f	0	0	0	NA	NA	NA	NA
hsa-miR-1273g-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1273g-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1273h-3p	2.05379170902982	0.682646742502995	2.73936419229323	4.01285763446123	2.00462997403466	1	1
hsa-miR-1273h-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1275	0.236986402218924	0	0.355479603328386	Inf	Inf	1	1
hsa-miR-1276	0.632192370274022	0	0.948288555411034	Inf	Inf	1	1
hsa-miR-1277-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1277-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1278	3.0345525305645	1.70661685625749	3.69852036771801	2.16716502837588	1.11580901801591	1	1
hsa-miR-1279	0	0	0	NA	NA	NA	NA
hsa-miR-128-1-5p	2.69875760003635	0	4.04813640005452	Inf	Inf	0.73128304871268	1
hsa-miR-128-2-5p	0	0	0	NA	NA	NA	NA
hsa-miR-128-3p	137.026472456132	152.419418761322	129.329999303536	0.848513925289653	-0.236989758299774	0.791534597410727	1
hsa-miR-1281	0	0	0	NA	NA	NA	NA
hsa-miR-1282	0.0613964314559769	0	0.0920946471839654	Inf	Inf	1	1
hsa-miR-1283	0	0	0	NA	NA	NA	NA
hsa-miR-1284	1.22758657481954	0.341323371251497	1.67071817660356	4.89482501733679	2.29125728656386	1	1
hsa-miR-1285-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1285-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1286	0	0	0	NA	NA	NA	NA
hsa-miR-1287-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1287-5p	2.80462417522514	2.73058697001198	2.84164277783173	1.04067103851274	0.0575140973513005	0.491506885199922	1
hsa-miR-1288-3p	0.275638470811846	0	0.413457706217768	Inf	Inf	1	1
hsa-miR-1288-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1289	0	0	0	NA	NA	NA	NA
hsa-miR-129-1-3p	0.110968173638269	0	0.166452260457404	Inf	Inf	1	1
hsa-miR-129-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-129-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1290	0	0	0	NA	NA	NA	NA
hsa-miR-1291	43.6082142380312	35.8389539814072	47.4928443663431	1.32517384271265	0.40618163180263	0.534775113431392	1
hsa-miR-1292-3p	0.172364605094246	0	0.258546907641369	Inf	Inf	1	1
hsa-miR-1292-5p	13.9249163522097	6.82646742502995	17.4741408157996	2.55976330477003	1.35601041381048	1	1
hsa-miR-1293	0.508075409454617	0.341323371251497	0.591451428556177	1.73281843076716	0.793120493069828	0.625007665760256	1
hsa-miR-1294	1.05711252241811	0	1.58566878362716	Inf	Inf	1	1
hsa-miR-1295a	0	0	0	NA	NA	NA	NA
hsa-miR-1295b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1295b-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1296-3p	0.110968173638269	0	0.166452260457404	Inf	Inf	1	1
hsa-miR-1296-5p	0.244680710139594	0	0.36702106520939	Inf	Inf	1	1
hsa-miR-1297	0	0	0	NA	NA	NA	NA
hsa-miR-1298-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1298-5p	0.0613964314559769	0	0.0920946471839654	Inf	Inf	1	1
hsa-miR-1299	0	0	0	NA	NA	NA	NA
hsa-miR-1301-3p	148.504850894573	116.347804400161	164.583374141779	1.41458083365044	0.500374619275413	0.710214764974825	1
hsa-miR-1301-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1302	0	0	0	NA	NA	NA	NA
hsa-miR-1303	0	0	0	NA	NA	NA	NA
hsa-miR-1304-3p	0.110968173638269	0	0.166452260457404	Inf	Inf	1	1
hsa-miR-1304-5p	5.13502267286684	3.41323371251497	5.99591715304277	1.75666762315693	0.812841246676464	0.692813306079427	1
hsa-miR-1305	0.110968173638269	0	0.166452260457404	Inf	Inf	1	1
hsa-miR-1306-3p	2.17840531837884	1.36529348500599	2.58496123506526	1.89333741313057	0.920931537757164	0.714613459219581	1
hsa-miR-1306-5p	4.248118941608	2.38926359876048	5.17754661303176	2.1670051875891	1.1157026071003	1	1
hsa-miR-1307-3p	743.875245223292	749.263599490392	741.181068089742	0.989212699767948	-0.0156473333493337	0.455469565362771	1
hsa-miR-1307-5p	4.99312278475883	4.09588045501797	5.44174394962926	1.32858954488343	0.409895466522961	0.609617017194231	1
hsa-miR-130a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-130a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-130b-3p	3.02507833696357	2.04794022750898	3.51364739169087	1.71569821447606	0.778795809965733	0.693477675246144	1
hsa-miR-130b-5p	106.549576069456	87.3787830403833	116.134972583992	1.32909807785168	0.410447569030493	0.426826499962625	1
hsa-miR-132-3p	45.2730123978555	30.0147240718321	52.9021565608671	1.76254015976493	0.817656129927676	0.738119375421938	1
hsa-miR-132-5p	231.505926046364	140.560031160718	276.978873489187	1.97053793458886	0.978589522891854	0.854690189802028	1
hsa-miR-1321	0	0	0	NA	NA	NA	NA
hsa-miR-1322	0	0	0	NA	NA	NA	NA
hsa-miR-1323	0	0	0	NA	NA	NA	NA
hsa-miR-1324	0	0	0	NA	NA	NA	NA
hsa-miR-133a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-133a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-133b	0	0	0	NA	NA	NA	NA
hsa-miR-134-3p	0	0	0	NA	NA	NA	NA
hsa-miR-134-5p	0.332904520914808	0	0.499356781372211	Inf	Inf	1	1
hsa-miR-1343-3p	2.80135144465961	2.73058697001198	2.83673368198343	1.03887322144915	0.055019606170533	0.50286399726006	1
hsa-miR-1343-5p	0	0	0	NA	NA	NA	NA
hsa-miR-135a-3p	0.306077141595571	0	0.459115712393356	Inf	Inf	1	1
hsa-miR-135a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-135b-3p	0	0	0	NA	NA	NA	NA
hsa-miR-135b-5p	2.01589728355899	0.341323371251497	2.85318423971273	8.35918217159065	3.06336180179111	1	1
hsa-miR-136-3p	0.0537021235353072	0	0.0805531853029608	Inf	Inf	1	1
hsa-miR-136-5p	0	0	0	NA	NA	NA	NA
hsa-miR-137	0	0	0	NA	NA	NA	NA
hsa-miR-138-1-3p	0	0	0	NA	NA	NA	NA
hsa-miR-138-2-3p	0	0	0	NA	NA	NA	NA
hsa-miR-138-5p	0	0	0	NA	NA	NA	NA
hsa-miR-139-3p	2.39943664997106	1.36529348500599	2.9165082324536	2.13617677406613	1.09503103865282	0.686390184236144	1
hsa-miR-139-5p	2.09672153153798	1.02397011375449	2.63309724042972	2.571459073913	1.36258719264327	1	1
hsa-miR-140-3p	2689.45065838343	2352.99253080675	2857.67972217176	1.21448737501601	0.280347492776193	0.996547182027005	1
hsa-miR-140-5p	230.397849263726	169.870375891747	260.661585949716	1.53447347473833	0.617743707261406	0.82272204959055	1
hsa-miR-141-3p	2.63099456341076	1.36529348500599	3.26384510261314	2.39058132076183	1.25736148289302	1	1
hsa-miR-141-5p	0.297963751451763	0.341323371251497	0.276283941551896	0.809449234427963	-0.304987491858743	0.521594342298951	1
hsa-miR-142-3p	1502.7603710127	1153.42113984568	1677.42998659621	1.45430834293591	0.540333182368317	0.625505649687333	1
hsa-miR-142-5p	6161.9735651686	4668.31803138125	6908.80133206227	1.47993373322471	0.56553257795662	0.613382042741191	1
hsa-miR-143-3p	8.48140583606151	8.19176091003593	8.6262282990743	1.05303711788098	0.0745562899619506	0.487330965146235	1
hsa-miR-143-5p	0	0	0	NA	NA	NA	NA
hsa-miR-144-3p	0.889794029429625	0.682646742502995	0.993367672892941	1.45517089739659	0.541188595297291	0.558702571874842	1
hsa-miR-144-5p	0.578309773470421	1.02397011375449	0.355479603328386	0.347158182210009	-1.52633492000737	0.426751785464812	1
hsa-miR-145-3p	0.608542991726653	0	0.91281448758998	Inf	Inf	1	1
hsa-miR-145-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1468-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1468-5p	11.1611396523784	5.11985056877246	14.1817841941814	2.76996056890418	1.46986543928844	1	1
hsa-miR-1469	0	0	0	NA	NA	NA	NA
hsa-miR-146a-3p	8.91638918155451	5.80249731127545	10.473335116694	1.80497026622351	0.851975071392104	0.717945998674255	1
hsa-miR-146a-5p	12065.3233248799	11297.853345388	12449.0583146259	1.10189590305736	0.139987937850532	0.611369962435408	1
hsa-miR-146b-3p	63.6066505183289	48.4679187177126	71.176016418637	1.46851811057085	0.554361057879069	0.645237558458316	1
hsa-miR-146b-5p	31299.5240701216	25198.9633867001	34349.8044118323	1.36314355018119	0.446937497748054	1	1
hsa-miR-1470	0	0	0	NA	NA	NA	NA
hsa-miR-1471	0	0	0	NA	NA	NA	NA
hsa-miR-147a	0	0	0	NA	NA	NA	NA
hsa-miR-147b	0.299287849359215	0	0.448931774038822	Inf	Inf	1	1
hsa-miR-148a-3p	2098.06552492502	1930.9647157518	2181.61592951163	1.12980621122445	0.176075337170316	0.844570492583673	1
hsa-miR-148a-5p	10.3091846297774	6.82646742502995	12.0505432321511	1.76526781450191	0.819887076042189	0.716623424903507	1
hsa-miR-148b-3p	188.47280300258	191.693339053543	186.862534977098	0.974799311753361	-0.0368228624251689	0.823894871315869	1
hsa-miR-148b-5p	18.8306871636468	9.55705439504193	23.4675035479492	2.45551637334238	1.29602644243186	1	1
hsa-miR-149-3p	0.405220625960155	0	0.607830938940233	Inf	Inf	1	1
hsa-miR-149-5p	1.10968173638269	0	1.66452260457404	Inf	Inf	1	1
hsa-miR-150-3p	257.507069433959	295.455643913999	238.532782193939	0.807338722774141	-0.308754004854596	0.430968767349575	1
hsa-miR-150-5p	21821.3502926803	10866.75685151	27298.6470132654	2.51212458199726	1.32890801254676	0.92084773019202	1
hsa-miR-151a-3p	466.524137731519	329.842374017201	534.865019588677	1.62157764351036	0.697398103797157	0.72096106502512	1
hsa-miR-151a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-151b	0.728904837641672	0	1.09335725646251	Inf	Inf	1	1
hsa-miR-152-3p	22.169837646909	11.2636712512994	27.6229208447138	2.45239054198489	1.29418874579838	1	1
hsa-miR-152-5p	0.443872694553077	0	0.665809041829615	Inf	Inf	1	1
hsa-miR-153-3p	0	0	0	NA	NA	NA	NA
hsa-miR-153-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1537-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1537-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1538	0.898812435257747	0.341323371251497	1.17755696726087	3.44997461774515	1.78658574769142	1	1
hsa-miR-1539	0.0613964314559769	0	0.0920946471839654	Inf	Inf	1	1
hsa-miR-154-3p	0	0	0	NA	NA	NA	NA
hsa-miR-154-5p	0	0	0	NA	NA	NA	NA
hsa-miR-155-3p	9.91112328463046	6.82646742502995	11.4534512144307	1.6778006106695	0.746571276510614	0.706523868572158	1
hsa-miR-155-5p	11084.6211768006	13984.5937197043	9634.63490534881	0.688946357574449	-0.537536438045001	0.183539748944569	1
hsa-miR-1587	0	0	0	NA	NA	NA	NA
hsa-miR-15a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-15a-5p	6.75973435253709	7.16779079628144	6.55570613066491	0.914606231820539	-0.128777345668183	0.39025460755442	1
hsa-miR-15b-3p	13.8454182016551	7.50911416753294	17.0135702187162	2.26572267235962	1.17997128406362	0.82471645490204	1
hsa-miR-15b-5p	16.3995640214626	7.16779079628144	21.0154506340531	2.93192857204422	1.55184995680978	0.904601004689017	1
hsa-miR-16-1-3p	5.52640251957238	2.38926359876048	7.09497197997833	2.9695224853629	1.57023095682203	1	1
hsa-miR-16-2-3p	402.731136316326	404.890050495931	401.651679226523	0.992001850217259	-0.0115852834518495	0.782846991890642	1
hsa-miR-16-5p	41.4734123301658	42.9632795810893	40.728478704704	0.947983466388609	-0.077066197332571	0.714095167530691	1
hsa-miR-17-3p	35.2234603063363	67.4950971145978	19.0876419022056	0.282800421337231	-1.82214382530342	0.725037261165647	1
hsa-miR-17-5p	222.051604055786	151.780237215418	257.187287475971	1.69447150824353	0.760835378774496	0.707597185875317	1
hsa-miR-181a-2-3p	55.5198261227269	51.1333078928256	57.7130852376775	1.12867889084436	0.174635097732453	0.342880294457986	1
hsa-miR-181a-3p	38.1222106889057	15.3595517063174	49.5035401801999	3.22298079571157	1.68839559205423	0.823052227649561	1
hsa-miR-181a-5p	0.888369923856784	0.682646742502995	0.991231514533679	1.45204166784599	0.538082853562484	0.535973353481095	1
hsa-miR-181b-3p	0.745628266458901	0.341323371251497	0.947780714062603	2.77678235330756	1.47341410185635	1	1
hsa-miR-181b-5p	3.14471564046257	1.02397011375449	4.20508840381661	4.1066515002066	2.03796252212667	1	1
hsa-miR-181c-3p	4.25240391719063	3.75455708376647	4.50132733390272	1.19889702925681	0.26170775403159	0.525082873548956	1
hsa-miR-181c-5p	4.00509217472333	3.07191034126348	4.47168309145325	1.45566849116242	0.541681838633329	0.601825615664552	1
hsa-miR-181d-3p	0.113774457083832	0.341323371251497	0	0	-Inf	0.46310404116699	1
hsa-miR-181d-5p	44.1677378558419	72.6366802816699	29.9332666429279	0.412095741805007	-1.27894853859372	0.506663894585519	1
hsa-miR-182-3p	0	0	0	NA	NA	NA	NA
hsa-miR-182-5p	12.3655996230643	3.41323371251497	16.841782578339	4.9342600000073	2.30283373729155	0.848402247572151	1
hsa-miR-1825	0	0	0	NA	NA	NA	NA
hsa-miR-1827	0	0	0	NA	NA	NA	NA
hsa-miR-183-3p	0.110968173638269	0	0.166452260457404	Inf	Inf	1	1
hsa-miR-183-5p	11.3312538491469	1.36529348500599	16.3142340312174	11.9492506266122	3.57884824019216	0.453932483146768	1
hsa-miR-184	64.7150549237302	189.856326607488	2.14441908185132	0.0112949571929975	-6.4681773867345	0.403741506185433	1
hsa-miR-185-3p	4.46993817345324	4.43720382626946	4.48630534704513	1.01106587001593	0.0158769905640548	0.45721706505246	1
hsa-miR-185-5p	151.894364276527	82.9415792141138	186.370756807733	2.24701239804727	1.16800808471006	1	1
hsa-miR-186-3p	0	0	0	NA	NA	NA	NA
hsa-miR-186-5p	961.89799089507	696.888995500816	1094.4024885922	1.57041149402239	0.651142637206338	0.80765897004987	1
hsa-miR-187-3p	0	0	0	NA	NA	NA	NA
hsa-miR-187-5p	0	0	0	NA	NA	NA	NA
hsa-miR-188-3p	0	0	0	NA	NA	NA	NA
hsa-miR-188-5p	0.0613964314559769	0	0.0920946471839654	Inf	Inf	1	1
hsa-miR-18a-3p	9.82335296841644	9.55705439504193	9.95650225510369	1.04179612708587	0.0590729789411345	0.349803254789941	1
hsa-miR-18a-5p	53.2316003483389	53.5660366881854	53.0643821784156	0.9906348398951	-0.0135747345045637	0.563478403043887	1
hsa-miR-18b-3p	0.122792862911954	0	0.184189294367931	Inf	Inf	1	1
hsa-miR-18b-5p	0.332904520914808	0	0.499356781372211	Inf	Inf	1	1
hsa-miR-1908-3p	0.164670297173576	0	0.247005445760365	Inf	Inf	1	1
hsa-miR-1908-5p	5.81831574165348	1.70661685625749	7.87416518435148	4.61390332310386	2.20598777499188	0.930712336038511	1
hsa-miR-1909-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1909-5p	0.275638470811846	0	0.413457706217768	Inf	Inf	1	1
hsa-miR-190a-3p	0	0	0	NA	NA	NA	NA
hsa-miR-190a-5p	0	0	0	NA	NA	NA	NA
hsa-miR-190b	7.86847015675739	5.11985056877246	9.24277995074985	1.80528314773958	0.852225132848187	0.732680977506553	1
hsa-miR-191-3p	1.96923183248765	1.02397011375449	2.44186269185423	2.38470113439237	1.2538084700264	1	1
hsa-miR-191-5p	3023.78339044844	2155.75748562153	3457.7963428619	1.60398206473813	0.681658010085839	0.972147138651895	1
hsa-miR-1910-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1910-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1911-3p	0	0	0	NA	NA	NA	NA
hsa-miR-1911-5p	0	0	0	NA	NA	NA	NA
hsa-miR-1912	0	0	0	NA	NA	NA	NA
hsa-miR-1913	0	0	0	NA	NA	NA	NA
